id,program_id,segment_id,word,timecode_in,timecode_out,during_commercial,voice_onscreen
1316,3,4,ten,00;07;17;11,00;07;17;42,0,1
1317,3,4,feet,00;07;17;44,00;07;18;30,0,1
1318,3,4,feat,00;07;17;44,00;07;18;30,0,1
1319,3,4,i knew i,00;07;18;53,00;07;19;22,0,1
1320,3,4,i knew,00;07;18;53,00;07;19;14,0,1
1321,3,4,knew,00;07;19;05,00;07;19;16,0,1
1322,3,4,knew i,00;07;19;05,00;07;19;22,0,1
1323,3,4,couldn't go,00;07;19;23,00;07;19;53,0,1
1324,3,4,couldn't,00;07;19;23,00;07;19;41,0,1
1325,3,4,go up,00;07;19;39,00;07;20;17,0,1
1326,3,4,go,00;07;19;37,00;07;19;51,0,1
1327,3,4,the only place,00;07;20;30,00;07;21;12,0,1
1328,3,4,the only,00;07;20;23,00;07;20;55,0,1
1329,3,4,only,00;07;20;38,00;07;20;55,0,1
1330,3,4,place,00;07;20;56,00;07;21;12,0,1
1331,3,4,the job,00;07;35;24,00;07;35;54,0,1
1332,3,4,job,00;07;35;37,00;07;35;55,0,1
1333,3,4,started,00;07;36;11,00;07;36;54,0,1
1334,3,4,which was,00;07;36;59,00;07;37;33,0,1
1335,3,4,which,00;07;36;59,00;07;37;15,0,1
1336,3,4,was,00;07;37;16,00;07;37;30,0,1
1337,3,4,to kill me,00;07;37;31,00;07;38;18,0,1
1338,3,4,kill me,00;07;37;42,00;07;38;18,0,1
1339,3,4,me,00;07;37;54,00;07;38;18,0,1
1340,3,4,roots,00;07;48;09,00;07;48;29,0,1
1341,3,4,root,00;07;48;09,00;07;48;25,0,1
1342,3,4,like,00;07;48;28,00;07;48;51,0,1
1343,3,4,this,00;07;49;09,00;07;49;32,0,1
1344,3,4,thin,00;07;49;33,00;07;50;02,0,1
1345,3,4,yes,00;07;50;11,00;07;50;36,0,1
1346,3,5,is,00;00;06;42,00;00;07;04,0,1
1347,3,5,is appalling,00;00;06;42,00;00;08;03,0,1
1348,3,5,appalling,00;00;07;25,00;00;08;03,0,1
1349,3,5,brutal,00;00;08;53,00;00;09;20,0,1
1350,3,5,truly,00;00;10;11,00;00;10;27,0,1
1351,3,5,miracle,00;00;10;27,00;00;10;48,0,1
1352,3,5,lived,00;00;11;08,00;00;11;41,0,1
1353,3,5,live,00;00;11;08,00;00;11;29,0,1
1354,3,5,could not,00;00;18;24,00;00;18;48,0,1
1355,3,5,could,00;00;18;24,00;00;18;36,0,1
1356,3,5,not,00;00;18;31,00;00;18;48,0,1
1357,3,5,believe,00;00;18;49,00;00;19;17,0,1
1358,3,5,believed it,00;00;18;49,00;00;19;30,0,1
1359,3,5,somebody,00;00;19;31,00;00;19;59,0,1
1360,3,5,somebody who,00;00;19;31,00;00;20;10,0,1
1361,3,5,said,00;00;20;09,00;00;20;43,0,1
1362,3,5,they would love,00;00;20;56,00;00;21;54,0,1
1363,3,5,they would,00;00;20;56,00;00;21;19,0,1
1364,3,5,would love,00;00;21;12,00;00;21;54,0,1
1365,3,5,love,00;00;21;26,00;00;21;54,0,1
1366,3,5,honor,00;00;21;55,00;00;23;19,0,1
1367,3,5,protect,00;00;23;34,00;00;24;05,0,1
1368,3,5,protect me,00;00;23;34,00;00;24;24,0,1
1369,3,5,would do,00;00;24;32,00;00;25;04,0,1
1370,3,5,would,00;00;24;32,00;00;24;50,0,1
1371,3,5,do this,00;00;24;51,00;00;25;21,0,1
1372,3,5,would do this,00;00;24;32,00;00;25;21,0,1
1373,3,5,do,00;00;24;51,00;00;25;06,0,1
1374,3,5,to me,00;00;25;20,00;00;25;56,0,1
1375,3,5,to,00;00;25;20,00;00;25;32,0,1
1376,3,5,two,00;00;25;20,00;00;25;32,0,1
1377,3,5,me,00;00;25;33,00;00;25;54,0,1
1378,3,5,high up,00;00;54;59,00;00;55;25,0,1
1379,3,5,high,00;00;54;59,00;00;55;16,0,1
1380,3,5,hi,00;00;54;59,00;00;55;16,0,1
1381,3,5,that is,00;00;55;23,00;00;55;54,0,1
1382,3,5,is,00;00;55;36,00;00;55;54,0,1
1383,3,5,fact,00;00;56;04,00;00;56;21,0,1
1384,3,5,you survived,00;00;56;22,00;00;56;56,0,1
1385,3,5,survived,00;00;56;29,00;00;56;56,0,1
1386,3,5,survive,00;00;56;29,00;00;56;53,0,1
1387,3,5,you must be,00;00;57;00,00;00;57;30,0,1
1388,3,5,you must,00;00;57;00,00;00;57;20,0,1
1389,3,5,be thinking,00;00;57;21,00;00;57;50,0,1
1390,3,5,thinking,00;00;57;30,00;00;57;50,0,1
1391,3,5,wow,00;00;57;51,00;00;58;51,0,1
1392,3,5,i do,00;00;59;39,00;01;00;27,0,1
1393,3,5,i,00;00;59;39,00;00;59;53,0,1
1394,3,5,do,00;00;59;54,00;01;00;24,0,1
1395,3,5,black,00;01;06;21,00;01;07;00,0,1
1396,3,5,appealing,00;01;07;13,00;01;07;45,0,1
1397,3,5,appeal,00;01;07;13,00;01;07;36,0,1
1398,3,5,his,00;01;07;46,00;01;07;58,0,1
1399,3,5,conviction,00;01;07;59,00;01;08;44,0,1
1400,3,5,now,00;01;09;05,00;01;09;24,0,1
1401,3,5,now the,00;01;09;05,00;01;09;35,0,1
1402,3,5,dreaded,00;01;09;35,00;01;10;04,0,1
1403,3,5,base,00;01;10;05,00;01;10;24,0,1
1404,3,5,basement,00;01;10;05,00;01;10;39,0,1
1405,3,5,dark,00;01;10;40,00;01;11;01,0,1
1406,3,5,sometimes,00;01;11;12,00;01;11;53,0,1
1407,3,5,sometime,00;01;11;12,00;01;11;46,0,1
1408,3,5,creepy,00;01;11;51,00;01;12;35,0,1
1409,3,5,for many,00;01;12;33,00;01;12;54,0,1
1410,3,5,many homeowners,00;01;12;43,00;01;13;26,0,1
1411,3,5,many,00;01;12;43,00;01;12;54,0,1
1412,3,5,home,00;01;12;54,00;01;13;07,0,1
1413,3,5,homeowners,00;01;12;54,00;01;13;27,0,1
1414,3,5,very,00;01;13;30,00;01;13;44,0,1
1415,3,5,thought,00;01;13;50,00;01;14;18,0,1
1416,3,5,of going,00;01;14;19,00;01;15;01,0,1
1417,3,5,going,00;01;14;34,00;01;15;01,0,1
1418,3,5,down their,00;01;15;02,00;01;15;26,0,1
1419,3,5,down there,00;01;15;02,00;01;15;26,0,1
1420,3,5,strike,00;01;15;27,00;01;15;54,0,1
1421,3,5,strikes,00;01;15;27,00;01;16;04,0,1
1422,3,5,terror,00;01;16;02,00;01;16;32,0,1
1423,3,5,terror in,00;01;16;02,00;01;16;47,0,1
1424,3,5,there,00;01;16;45,00;01;17;02,0,1
1425,3,5,their,00;01;16;45,00;01;17;02,0,1
1426,3,5,hearts,00;01;16;57,00;01;17;47,0,1
1427,3,5,heart,00;01;16;57,00;01;17;26,0,1
1428,3,5,down there,00;01;23;02,00;01;23;34,0,1
1429,3,5,down,00;01;23;02,00;01;23;16,0,1
1430,3,5,down,00;01;34;08,00;01;34;29,0,1
1431,3,5,at night,00;01;34;51,00;01;35;24,0,1
1432,3,5,at,00;01;34;51,00;01;35;06,0,1
1433,3,5,night,00;01;35;07,00;01;35;23,0,1
1434,3,5,i'm very,00;01;38;59,00;01;39;33,0,1
1435,3,5,very,00;01;39;12,00;01;39;33,0,1
1436,3,5,very afraid,00;01;39;12,00;01;40;00,0,1
1437,3,5,afraid,00;01;39;31,00;01;40;00,0,1
1438,3,5,only because,00;01;40;35,00;01;41;05,0,1
1439,3,5,because i feel,00;01;40;53,00;01;41;22,0,1
1440,3,5,presence,00;01;41;40,00;01;42;03,0,1
1441,3,5,presents,00;01;41;40,00;01;42;03,0,1
1442,3,5,getting nervous,00;01;58;31,00;01;59;02,0,1
1443,3,5,getting,00;01;58;31,00;01;58;46,0,1
1444,3,5,right now,00;01;59;03,00;01;59;29,0,1
1445,3,5,this is,00;02;02;03,00;02;02;21,0,1
1446,3,5,creepy part,00;02;02;22,00;02;03;18,0,1
1447,3,5,really scary,00;02;12;03,00;02;12;43,0,1
1448,3,5,really,00;02;12;03,00;02;12;21,0,1
1449,3,5,its really,00;02;12;51,00;02;13;57,0,1
1450,3,5,its,00;02;12;55,00;02;13;13,0,1
1451,3,5,it's,00;02;12;55,00;02;13;13,0,1
1452,3,5,really,00;02;13;17,00;02;13;51,0,1
1453,3,5,really really really,00;02;13;17,00;02;14;35,0,1
1454,3,5,really really,00;02;13;17,00;02;14;21,0,1
1455,3,5,chill,00;02;22;49,00;02;23;07,0,1
1456,3,5,getting,00;02;23;50,00;02;24;14,0,1
1457,3,5,breathe,00;02;24;36,00;02;24;49,0,1
1458,3,5,here,00;02;25;01,00;02;25;17,0,1
1459,3,5,its,00;02;26;28,00;02;26;49,0,1
1460,3,5,it's,00;02;26;28,00;02;26;49,0,1
1461,3,5,its very scary,00;02;27;27,00;02;28;14,0,1
1462,3,5,very scary,00;02;27;33,00;02;28;14,0,1
1463,3,5,i call them,00;02;55;12,00;02;55;43,0,1
1464,3,5,i call,00;02;55;12,00;02;55;31,0,1
1465,3,5,call,00;02;55;16,00;02;55;31,0,1
1466,3,5,call them,00;02;55;16,00;02;55;45,0,1
1467,3,5,monsters,00;02;55;40,00;02;56;15,0,1
1468,3,5,monster,00;02;55;40,00;02;56;10,0,1
1469,3,5,shaking,00;03;14;47,00;03;15;50,0,1
1470,3,5,just terrifiying,00;03;16;12,00;03;17;19,0,1
1471,3,5,terrifying,00;03;16;36,00;03;17;19,0,1
1472,3,5,to me,00;03;17;20,00;03;17;44,0,1
1473,3,5,insulation,00;03;48;46,00;03;49;26,0,1
1474,3,5,ceiling,00;03;49;44,00;03;50;17,0,1
1475,3,5,walls,00;03;50;43,00;03;51;21,0,1
1476,3,5,wall,00;03;50;43,00;03;51;07,0,1
1477,3,5,can't,00;04;15;37,00;04;16;01,0,1
1478,3,5,i think,00;04;16;09,00;04;16;28,0,1
1479,3,5,think,00;04;16;15,00;04;16;28,0,1
1480,3,5,i'm afraid of,00;04;16;34,00;04;17;19,0,1
1481,3,5,i'm afraid,00;04;16;34,00;04;16;57,0,1
1482,3,5,im afraid of,00;04;16;34,00;04;17;19,0,1
1483,3,5,im afraid,00;04;16;34,00;04;16;57,0,1
1484,3,5,afraid,00;04;16;40,00;04;16;57,0,1
1485,3,5,afraid of,00;04;16;40,00;04;17;15,0,1
1486,3,5,and,00;04;28;50,00;04;29;10,0,1
1487,3,5,stay tuned,00;04;29;05,00;04;29;42,0,1
1488,3,5,stay,00;04;29;05,00;04;29;24,0,1
1489,3,5,tuned,00;04;29;26,00;04;29;42,0,1
1490,3,5,inside,00;04;29;44,00;04;30;03,0,1
1491,3,5,edition,00;04;30;04,00;04;30;27,0,1
1492,3,5,addition,00;04;30;04,00;04;30;27,0,1
1493,3,5,for what,00;04;30;28,00;04;30;51,0,1
1494,3,5,what,00;04;30;37,00;04;30;51,0,1
1495,3,5,what we,00;04;30;37,00;04;31;03,0,1
1496,3,5,we,00;04;30;48,00;04;31;03,0,1
1497,3,5,find,00;04;31;04,00;04;31;29,0,1
1498,3,5,snooping,00;04;31;52,00;04;32;30,0,1
1499,3,5,snoop,00;04;31;52,00;04;32;16,0,1
1500,3,5,in some,00;04;32;25,00;04;32;55,0,1
1501,3,5,in,00;04;32;25,00;04;32;37,0,1
1502,3,5,some,00;04;32;37,00;04;32;55,0,1
1503,3,5,dark,00;04;32;56,00;04;33;14,0,1
1504,3,5,attics,00;04;33;18,00;04;34;04,0,1
1505,3,5,addicts,00;04;33;18,00;04;34;04,0,1
1506,3,5,attic,00;04;33;18,00;04;33;44,0,1
1507,3,5,addict,00;04;33;18,00;04;33;44,0,1
1508,3,5,you never know,00;07;57;28,00;07;57;59,0,1
1509,3,5,you never,00;07;57;28,00;07;57;49,0,1
1510,3,5,know how,00;07;57;49,00;07;58;12,0,1
1511,3,5,kid,00;07;58;11,00;07;58;24,0,1
1512,3,5,kids,00;07;58;11,00;07;58;27,0,1
1513,3,5,are going to,00;07;58;28,00;07;58;58,0,1
1514,3,5,going,00;07;58;33,00;07;58;49,0,1
1515,3,5,going to,00;07;58;33,00;07;58;56,0,1
1516,3,5,react,00;07;58;56,00;07;59;26,0,1
1517,3,5,big,00;07;59;37,00;07;59;55,0,1
1518,3,5,meet,00;08;00;30,00;08;00;45,0,1
1519,3,5,exasperated,00;08;00;46,00;08;01;51,0,1
1520,3,5,boy,00;08;01;52,00;08;02;20,0,1
1521,3,5,who became,00;08;02;21,00;08;02;49,0,1
1522,3,5,who became a,00;08;02;21,00;08;02;56,0,1
1523,3,5,became a,00;08;02;28,00;08;02;56,0,1
1524,3,5,became,00;08;02;28,00;08;02;47,0,1
1525,3,5,viral sensation,00;08;03;00,00;08;04;03,0,1
1526,3,5,viral,00;08;03;00,00;08;03;25,0,1
1527,3,5,sensation,00;08;03;26,00;08;04;03,0,1
1528,3,5,with his,00;08;04;07,00;08;04;33,0,1
1529,3,5,reaction,00;08;04;34,00;08;05;11,0,1
1530,3,5,reactions,00;08;05;15,00;08;05;15,0,1
1531,3,5,actions,00;08;04;42,00;08;05;15,0,1
1532,3,5,action,00;08;04;42,00;08;05;11,0,1
1533,3,5,his reaction,00;08;04;17,00;08;05;11,0,1
1534,3,5,his reactions,00;08;04;17,00;08;05;15,0,1
1535,3,5,becoming a,00;08;05;16,00;08;05;58,0,1
1536,3,5,becoming,00;08;05;16,00;08;05;47,0,1
1537,3,5,brother,00;08;06;19,00;08;06;48,0,1
1538,3,5,think about,00;08;38;44,00;08;39;20,0,1
1539,3,5,about,00;08;38;56,00;08;39;21,0,1
1540,3,5,the baby,00;08;39;22,00;08;40;09,0,1
1541,3,5,baby,00;08;39;36,00;08;40;09,0,1
1542,3,5,i'm excited,00;08;41;12,00;08;42;12,0,1
1543,3,5,im excited,00;08;41;12,00;08;42;12,0,1
1544,3,5,exited,00;08;41;27,00;08;42;12,0,1
1545,3,5,lets go,00;08;56;28,00;08;57;02,0,1
1546,3,5,closer,00;08;57;03,00;08;57;39,0,1
1547,3,5,see it,00;08;58;24,00;08;58;55,0,1
1548,3,5,see,00;08;58;24,00;08;58;39,0,1
1549,3,5,zoom,00;08;59;53,00;09;00;25,0,1
1550,3,5,zoom in,00;08;59;53,00;09;00;43,0,1
1551,3,5,i see,00;09;04;14,00;09;04;51,0,1
1552,3,5,hair,00;09;05;06,00;09;06;00,0,1
1553,3,5,its a girl,00;09;07;21,00;09;08;31,0,1
1554,3,5,girl,00;09;07;39,00;09;08;31,0,1
1555,3,5,a girl,00;09;07;33,00;09;08;31,0,1
1556,3,5,can come,00;09;26;47,00;09;27;14,0,1
1557,3,5,between,00;09;27;15,00;09;27;44,0,1
1558,3,5,this,00;09;27;43,00;09;28;04,0,1
1559,3,5,and his,00;09;28;42,00;09;29;10,0,1
1560,3,5,and,00;09;28;42,00;09;28;58,0,1
1561,3,5,meal,00;09;29;12,00;09;29;40,0,1
1562,3,5,how far will,00;11;21;14,00;11;21;48,0,1
1563,3,5,how far,00;11;21;14,00;11;21;44,0,1
1564,3,5,how,00;11;21;14,00;11;21;29,0,1
1565,3,5,far,00;11;21;26,00;11;21;44,0,1
1566,3,5,for his,00;11;22;47,00;11;23;13,0,1
1567,3,5,food,00;11;23;16,00;11;23;41,0,1
1568,3,5,show you,00;11;23;51,00;11;24;25,0,1
1569,3,5,show,00;11;23;51,00;11;24;06,0,1
1570,3,5,you,00;11;24;05,00;11;24;27,0,1
1571,3,5,after this,00;11;24;28,00;11;25;23,0,1
1572,3,5,after,00;11;24;28,00;11;24;57,0,1
1573,3,5,this,00;11;24;58,00;11;25;30,0,1
1574,3,5,finally,00;13;10;37,00;13;11;09,0,1
1575,3,5,needs,00;13;12;02,00;13;12;24,0,1
1576,3,5,needs a meal,00;13;12;02,00;13;12;54,0,1
1577,3,5,needs a,00;13;12;02,00;13;12;28,0,1
1578,3,5,next time,00;13;27;58,00;13;28;32,0,1
1579,3,5,next,00;13;27;58,00;13;28;15,0,1
1580,3,5,time,00;13;28;13,00;13;28;42,0,1
1581,1,2,blindfold,00;06;26;38,00;06;27;21,0,1
1582,1,2,blind,00;06;26;38,00;06;27;02,0,1
1583,1,2,fold,00;06;27;03,00;06;27;21,0,1
1584,1,2,i do not,00;06;27;32,00;06;28;02,0,1
1585,1,2,those,00;06;28;25,00;06;28;39,0,1
1586,1,2,numbers,00;06;28;39,00;06;29;05,0,1
1587,1,2,exactly,00;06;29;38,00;06;30;34,0,1
1588,1,2,ok so,00;06;30;57,00;06;31;34,0,1
1589,1,2,okay so,00;06;30;57,00;06;31;34,0,1
1590,1,2,so,00;06;31;19,00;06;31;36,0,1
1591,1,2,you were,00;06;31;45,00;06;32;10,0,1
1592,1,2,you,00;06;31;45,00;06;32;04,0,1
1593,1,2,were talking,00;06;32;05,00;06;32;32,0,1
1594,1,2,we're talking,00;06;32;05,00;06;32;32,0,1
1595,1,2,about,00;06;32;33,00;06;32;52,0,1
1596,1,2,talking about,00;06;32;13,00;06;32;52,0,1
1597,1,2,yano,00;06;32;51,00;06;33;08,0,1
1598,1,2,you know,00;06;32;51,00;06;33;08,0,1
1599,1,2,bears,00;06;33;09,00;06;33;27,0,1
1600,1,2,packer,00;06;33;25,00;06;33;45,0,1
1601,1,2,packers,00;06;33;25,00;06;33;51,0,1
1602,1,2,game,00;06;33;52,00;06;34;16,0,1
1603,1,2,fans,00;06;34;35,00;06;34;53,0,1
1604,1,2,might wanna,00;06;34;54,00;06;35;14,0,1
1605,1,2,leave early,00;06;35;14,00;06;35;46,0,1
1606,1,2,early,00;06;35;25,00;06;35;48,0,1
1607,1,2,they may,00;06;35;49,00;06;36;16,0,1
1608,1,2,may have,00;06;36;09,00;06;36;24,0,1
1609,1,2,already,00;06;36;25,00;06;36;43,0,1
1610,1,2,already left,00;06;36;25,00;06;36;59,0,1
1611,1,2,left,00;06;36;41,00;06;36;59,0,1
1612,1,2,unfortunately,00;06;37;21,00;06;38;04,0,1
1613,1,2,based on,00;06;38;05,00;06;38;24,0,1
1614,1,2,score,00;06;38;24,00;06;38;49,0,1
1615,1,2,we have something,00;06;39;28,00;06;39;59,0,1
1616,1,2,we have,00;06;39;26,00;06;39;41,0,1
1617,1,2,the guys,00;06;39;57,00;06;40;26,0,1
1618,1,2,guys,00;06;40;05,00;06;40;26,0,1
1619,1,2,might appreciate,00;06;40;25,00;06;41;11,0,1
1620,1,2,might,00;06;40;25,00;06;40;37,0,1
1621,1,2,appreciate,00;06;40;34,00;06;41;10,0,1
1622,1,2,here,00;06;41;09,00;06;41;28,0,1
1623,1,2,hear,00;06;41;09,00;06;41;28,0,1
1624,1,2,ukrainian,00;06;42;40,00;06;43;10,0,1
1625,1,2,what,00;07;02;48,00;07;03;07,0,1
1626,1,2,what do you,00;07;02;48,00;07;03;20,0,1
1627,1,2,do when,00;07;03;21,00;07;03;43,0,1
1628,1,2,when someone,00;07;03;31,00;07;04;12,0,1
1629,1,2,when,00;07;03;31,00;07;03;44,0,1
1630,1,2,someone,00;07;03;45,00;07;04;09,0,1
1631,1,2,takes,00;07;04;05,00;07;04;33,0,1
1632,1,2,takes over,00;07;04;05,00;07;04;56,0,1
1633,1,2,your house,00;07;04;58,00;07;05;49,0,1
1634,1,2,over,00;07;04;36,00;07;04;56,0,1
1635,1,2,your,00;07;04;57,00;07;05;12,0,1
1636,1,2,house,00;07;05;10,00;07;05;42,0,1
1637,1,2,monday morning,00;07;28;47,00;07;29;27,0,1
1638,1,2,morning,00;07;29;04,00;07;29;27,0,1
1639,1,2,that big,00;07;29;55,00;07;30;15,0,1
1640,1,2,big,00;07;30;01,00;07;30;15,0,1
1641,1,2,keep,00;07;32;56,00;07;33;11,0,1
1642,1,2,keeping,00;07;32;56,00;07;33;16,0,1
1643,1,2,say that,00;07;34;03,00;07;34;33,0,1
1644,1,2,also,00;07;35;19,00;07;35;44,0,1
1645,1,2,that time,00;07;35;45,00;07;36;06,0,1
1646,1,2,year,00;07;36;10,00;07;36;26,0,1
1647,1,2,perfect,00;07;37;32,00;07;37;59,0,1
1648,1,2,turkey,00;07;37;57,00;07;38;23,0,1
1649,1,2,we've got,00;07;38;27,00;07;38;51,0,1
1650,1,2,weve got,00;07;38;27,00;07;38;51,0,1
1651,1,2,got the,00;07;38;38,00;07;38;58,0,1
1652,1,2,butter,00;07;38;59,00;07;39;18,0,1
1653,1,2,ball,00;07;39;19,00;07;39;34,0,1
1654,1,2,talkline,00;07;39;35,00;07;40;12,0,1
1655,1,2,talk,00;07;39;35,00;07;39;59,0,1
1656,1,2,thats right,00;07;40;13,00;07;40;33,0,1
1657,1,2,help you,00;07;41;21,00;07;41;40,0,1
1658,1,2,out,00;07;41;41,00;07;42;01,0,1
1659,1,2,plus,00;07;42;02,00;07;42;19,0,1
1660,1,2,after,00;07;42;22,00;07;42;37,0,1
1661,1,2,of course,00;07;43;27,00;07;43;53,0,1
1662,1,2,black,00;07;43;55,00;07;44;18,0,1
1663,1,2,friday,00;07;44;19,00;07;44;56,0,1
1664,1,2,save,00;07;45;29,00;07;45;48,0,1
1665,1,2,biggest,00;07;46;08,00;07;46;38,0,1
1666,1,2,shopping,00;07;46;39,00;07;47;07,0,1
1667,1,2,shop,00;07;46;39,00;07;46;54,0,1
1668,1,2,guess what,00;07;48;08,00;07;48;33,0,1
1669,1,2,and guess what,00;07;48;00,00;07;48;33,0,1
1670,1,2,guess,00;07;48;08,00;07;48;23,0,1
1671,1,2,tell you,00;07;48;48,00;07;49;24,0,1
1672,1,2,yeah,00;07;49;02,00;07;49;18,0,1
1673,1,2,entertainer,00;07;50;21,00;07;51;15,0,1
1674,1,2,entertain,00;07;50;21,00;07;50;52,0,1
1675,1,2,my man,00;07;51;35,00;07;52;08,0,1
1676,1,2,right in,00;07;53;20,00;07;53;48,0,1
1677,1,2,right,00;07;53;20,00;07;53;40,0,1
1678,1,2,in,00;07;53;41,00;07;53;50,0,1
1679,1,2,studio,00;07;53;51,00;07;54;18,0,1
1680,1,2,you got it,00;07;55;20,00;07;55;55,0,1
1681,1,2,you got,00;07;55;20,00;07;55;41,0,1
1682,1,2,got it,00;07;55;28,00;07;55;55,0,1
1683,1,2,detroit,00;10;56;45,00;10;57;16,0,1
1684,1,2,is,00;10;57;17,00;10;57;25,0,1
1685,1,2,emerging,00;10;57;26,00;10;57;55,0,1
1686,1,2,is emerging,00;10;57;17,00;10;57;55,0,1
1687,1,2,from,00;10;57;56,00;10;58;06,0,1
1688,1,2,bankrupcy,00;10;58;08,00;10;58;43,0,1
1689,1,2,bank,00;10;58;08,00;10;58;22,0,1
1690,1,2,no,00;10;58;42,00;10;58;55,0,1
1691,1,2,better,00;10;58;56,00;10;59;13,0,1
1692,1,2,time,00;10;59;14,00;10;59;36,0,1
1693,1,2,to invest,00;10;59;37,00;11;00;29,0,1
1694,1,2,to,00;10;59;36,00;10;59;45,0,1
1695,1,2,invest,00;10;59;47,00;11;00;31,0,1
1696,1,2,but you,00;11;00;32,00;11;00;57,0,1
1697,1,2,but,00;11;00;31,00;11;00;45,0,1
1698,1,2,butt,00;11;00;31,00;11;00;45,0,1
1699,1,2,you,00;11;00;46,00;11;00;58,0,1
1700,1,2,ought to know,00;11;00;59,00;11;01;31,0,1
1701,1,2,you ought to,00;11;00;46,00;11;01;13,0,1
1702,1,2,know,00;11;01;14,00;11;01;32,0,1
1703,1,2,no,00;11;01;14,00;11;01;32,0,1
1704,1,2,that,00;11;01;32,00;11;01;44,0,1
1705,1,2,squatters,00;11;01;45,00;11;02;41,0,1
1706,1,2,squat,00;11;01;45,00;11;02;15,0,1
1707,1,2,peskier,00;11;02;53,00;11;03;20,0,1
1708,1,2,pesky,00;11;02;53,00;11;03;12,0,1
1709,1,2,bedbugs,00;11;03;32,00;11;04;11,0,1
1710,1,2,bugs,00;11;03;44,00;11;04;11,0,1
1711,1,2,bug,00;11;03;44,00;11;04;03,0,1
1712,1,2,boys,00;11;05;05,00;11;05;27,0,1
1713,1,2,and the boys,00;11;04;56,00;11;05;27,0,1
1714,1,2,the boys,00;11;05;02,00;11;05;27,0,1
1715,1,2,motors,00;11;05;35,00;11;05;55,0,1
1716,1,2,motor,00;11;05;35,00;11;05;52,0,1
1717,1,2,this week,00;11;06;17,00;11;06;54,0,1
1718,1,2,following up,00;11;06;54,00;11;07;41,0,1
1719,1,2,following,00;11;06;54,00;11;07;28,0,1
1720,1,2,follow,00;11;06;54,00;11;07;18,0,1
1721,1,2,outrageous,00;11;07;55,00;11;08;46,0,1
1722,1,2,story,00;11;08;45,00;11;09;16,0,1
1723,1,2,puts,00;11;09;36,00;11;09;52,0,1
1724,1,2,put,00;11;09;36,00;11;09;49,0,1
1725,1,2,twist,00;11;10;14,00;11;10;41,0,1
1726,1,2,on the,00;11;10;43,00;11;10;56,0,1
1727,1,2,old saying,00;11;10;57,00;11;11;50,0,1
1728,1,2,the old,00;11;10;46,00;11;11;14,0,1
1729,1,2,the,00;11;10;46,00;11;10;55,0,1
1730,1,2,old,00;11;10;55,00;11;11;13,0,1
1731,1,2,saying,00;11;11;14,00;11;11;50,0,1
1732,1,2,sang,00;11;11;14,00;11;11;50,0,1
1733,1,2,say,00;11;11;14,00;11;11;41,0,1
1734,1,2,man,00;11;11;55,00;11;12;18,0,1
1735,1,2,is the,00;11;12;19,00;11;12;37,0,1
1736,1,2,king of,00;11;12;38,00;11;12;58,0,1
1737,1,2,king,00;11;12;38,00;11;12;52,0,1
1738,1,2,of his,00;11;12;53,00;11;13;12,0,1
1739,1,2,castle,00;11;13;13,00;11;13;43,0,1
1740,1,2,asshole,00;11;13;17,00;11;13;43,0,1
1741,1,2,ass hole,00;11;13;17,00;11;13;43,0,1
1742,1,2,ass,00;11;13;17,00;11;13;31,0,1
1743,1,2,a man,00;11;11;51,00;11;12;18,0,1
1744,1,2,on the edge,00;11;31;28,00;11;32;33,0,1
1745,1,2,moved in,00;11;59;51,00;12;00;17,0,1
1746,1,2,her house,00;12;00;18,00;12;00;51,0,1
1747,1,6,lynn,00;01;12;25,00;01;13;05,0,1
1748,1,6,arthur,00;01;13;08,00;01;13;29,0,1
1749,1,6,williams,00;01;13;30,00;01;13;57,0,1
1750,1,6,william,00;01;13;30,00;01;13;53,0,1
1751,1,6,trespassing,00;01;14;40,00;01;15;27,0,1
1752,1,6,entering,00;01;15;33,00;01;16;07,0,1
1753,1,6,without,00;01;16;08,00;01;16;31,0,1
1754,1,6,the owner,00;01;16;32,00;01;16;59,0,1
1755,1,6,owner,00;01;16;44,00;01;16;59,0,1
1756,1,6,owners,00;01;16;44,00;01;17;03,0,1
1757,1,6,permission,00;01;17;11,00;01;17;54,0,1
1758,1,6,florida,00;01;24;25,00;01;24;49,0,1
1759,1,6,man is,00;01;24;50,00;01;25;24,0,1
1760,1,6,man,00;01;24;50,00;01;25;06,0,1
1761,1,6,is,00;01;25;07,00;01;25;23,0,1
1762,1,6,dead,00;01;25;24,00;01;25;44,0,1
1763,1,6,after being,00;01;25;45,00;01;26;15,0,1
1764,1,6,after,00;01;25;45,00;01;26;01,0,1
1765,1,6,bing,00;01;26;02,00;01;26;14,0,1
1766,1,6,being,00;01;26;02,00;01;26;14,0,1
1767,1,6,stung,00;01;26;15,00;01;27;00,0,1
1768,1,6,to death,00;01;27;01,00;01;27;47,0,1
1769,1,6,by,00;01;27;48,00;01;28;01,0,1
1770,1,6,thousands,00;01;28;02,00;01;28;36,0,1
1771,1,6,thousands of,00;01;28;02,00;01;28;45,0,1
1772,1,6,bees,00;01;28;46,00;01;29;25,0,1
1773,1,6,bee,00;01;28;46,00;01;29;12,0,1
1774,1,6,increadible,00;01;43;23,00;01;43;57,0,1
1775,1,6,video,00;01;43;58,00;01;44;24,0,1
1776,1,6,from a,00;01;44;25,00;01;44;47,0,1
